line_number,lyric_text,song_id
1,"Musically and lyrically, Red resembled a heart-broken person",94
2,It was all over the place,94
3,A fractured mosaic of feelings that somehow all fit together in the end,94
4,"Happy, free, confused, lonely, devastated, euphoric, wild",94
5,And tortured by memories past,94
6,These are the original thirty songs that were meant for Red,94
7,I love you guys,94
